time,temp_nocalibrated_depth_2.75m,temp_nocalibrated_depth_1.75m,temp_nocalibrated_depth_0.75m,temp_nocalibrated_depth_1.25m
2024-10-12 03:30:54,4.0625,4.0625,4.0625,4.1875
2024-10-12 04:00:55,4.0625,4.0625,4.0625,4.1875
2024-10-12 04:30:44,4.125,4.125,4.125,4.25
2024-10-12 05:01:39,4.125,4.125,4.125,4.25
2024-10-12 05:30:54,4.125,4.125,4.125,4.25
2024-10-12 06:00:56,4.125,4.125,4.1875,4.25
2024-10-12 06:30:44,4.25,4.1875,4.25,4.375
2024-10-12 07:00:56,4.3125,4.3125,4.3125,4.4375
2024-10-12 07:30:54,4.25,4.1875,4.25,4.3125
2024-10-12 08:01:41,4.125,4.125,4.125,4.25
2024-10-12 08:30:45,4.125,4.0625,4.125,4.1875
2024-10-12 09:00:56,4.1875,4.1875,4.1875,4.3125
2024-10-12 09:30:54,4.125,4.125,4.125,4.25
2024-10-12 10:00:56,4.0625,4.0,4.0625,4.125
2024-10-12 10:30:45,4.0625,4.0,4.0625,4.125
2024-10-12 11:01:30,4.125,4.125,4.125,4.25
2024-10-12 11:30:55,4.125,4.0625,4.125,4.1875
2024-10-12 12:00:57,4.0625,4.0,4.0625,4.125
2024-10-12 12:30:44,4.0,4.0,4.0,4.125
2024-10-12 13:00:56,3.875,3.8125,3.875,4.0
2024-10-12 13:30:55,3.75,3.75,3.75,3.8125
2024-10-12 14:01:29,3.75,3.6875,3.75,3.8125
2024-10-12 14:30:43,3.75,3.6875,3.6875,3.8125
2024-10-12 15:00:55,3.75,3.6875,3.6875,3.8125
2024-10-12 15:30:55,3.6875,3.625,3.6875,3.8125
2024-10-12 16:00:54,3.6875,3.625,3.6875,3.8125
2024-10-12 16:30:42,3.75,3.6875,3.6875,3.8125
2024-10-12 17:01:23,3.75,3.6875,3.6875,3.8125
2024-10-12 17:30:54,3.6875,3.625,3.6875,3.8125
2024-10-12 18:00:53,3.6875,3.625,3.6875,3.75
2024-10-12 18:30:44,3.75,3.6875,3.6875,3.8125
2024-10-12 19:00:54,3.75,3.6875,3.6875,3.8125
2024-10-12 19:30:55,3.6875,3.6875,3.6875,3.8125
2024-10-12 20:01:30,3.6875,3.6875,3.6875,3.8125
2024-10-12 20:30:45,3.6875,3.6875,3.6875,3.8125
2024-10-12 21:00:55,3.75,3.6875,3.75,3.8125
2024-10-12 21:30:55,3.8125,3.75,3.8125,3.9375
2024-10-12 22:00:55,3.875,3.8125,3.8125,3.9375
2024-10-12 22:30:45,3.875,3.875,3.875,4.0
2024-10-12 23:02:19,3.9375,3.875,3.875,4.0
2024-10-12 23:30:54,3.9375,3.875,3.875,4.0
2024-10-13 00:00:55,3.9375,3.875,3.9375,4.0
2024-10-13 00:30:45,3.9375,3.9375,3.9375,4.0625
2024-10-13 01:00:55,4.0,3.9375,3.9375,4.0625
2024-10-13 01:30:54,3.9375,3.875,3.875,4.0
2024-10-13 02:01:31,3.9375,3.875,3.9375,4.0
2024-10-13 02:30:45,4.0,4.0,4.0,4.125
2024-10-13 03:00:56,4.0625,4.0,4.0,4.125
2024-10-13 03:30:55,4.0,4.0,4.0,4.125
2024-10-13 04:00:56,3.9375,3.875,3.9375,4.0625
2024-10-13 04:30:44,3.9375,3.875,3.875,4.0
2024-10-13 05:01:31,3.9375,3.875,3.9375,4.0625
2024-10-13 05:30:55,4.0,3.9375,4.0,4.0625
2024-10-13 06:00:56,4.0,4.0,4.0,4.125
2024-10-13 06:30:45,4.125,4.0625,4.125,4.1875
2024-10-13 07:00:56,4.3125,4.25,4.3125,4.4375
2024-10-13 07:30:55,4.25,4.1875,4.25,4.375
2024-10-13 08:04:13,4.0625,4.0625,4.0625,4.1875
2024-10-13 08:30:44,4.0,4.0,4.0,4.125
2024-10-13 09:00:56,4.0625,4.0,4.0625,4.125
2024-10-13 09:30:54,3.9375,3.9375,3.9375,4.0625
2024-10-13 10:00:56,3.9375,3.9375,3.9375,4.0625
2024-10-13 10:30:45,4.0,3.9375,3.9375,4.0625
2024-10-13 11:01:29,4.0,3.9375,4.0,4.0625
2024-10-13 11:30:55,4.0,3.9375,4.0,4.0625
2024-10-13 12:00:56,4.0,3.9375,4.0,4.0625
2024-10-13 12:30:43,3.9375,3.9375,3.9375,4.0625
2024-10-13 13:00:55,4.0,3.9375,4.0,4.0625
2024-10-13 13:30:55,4.0,3.9375,4.0,4.0625
2024-10-13 14:01:32,3.9375,3.9375,3.9375,4.0625
2024-10-13 14:30:44,3.9375,3.9375,3.9375,4.0625
2024-10-13 15:00:55,3.9375,3.9375,3.9375,4.0625
2024-10-13 15:30:53,3.9375,3.9375,3.9375,4.0625
2024-10-13 16:00:53,3.9375,3.9375,3.9375,4.0625
2024-10-13 16:30:45,3.9375,3.9375,3.9375,4.0625
2024-10-13 17:01:26,3.9375,3.9375,3.9375,4.0625
2024-10-13 17:30:53,3.9375,3.9375,3.9375,4.0625
2024-10-13 18:00:54,3.9375,3.9375,3.9375,4.0625
2024-10-13 18:30:44,3.9375,3.9375,3.9375,4.0625
2024-10-13 19:00:55,3.9375,3.9375,3.9375,4.0625
2024-10-13 19:30:55,3.9375,3.875,3.9375,4.0
2024-10-13 20:01:29,3.9375,3.9375,3.9375,4.0625
2024-10-13 20:30:44,3.875,3.875,3.875,4.0
2024-10-13 21:00:55,3.8125,3.8125,3.8125,3.9375
2024-10-13 21:30:55,3.875,3.8125,3.875,3.9375
2024-10-13 22:00:55,3.8125,3.8125,3.8125,3.9375
2024-10-13 22:30:45,3.8125,3.8125,3.8125,3.9375
2024-10-13 23:01:27,3.8125,3.8125,3.8125,3.9375
2024-10-13 23:30:54,3.8125,3.8125,3.8125,3.9375
2024-10-14 00:00:55,3.8125,3.8125,3.8125,3.9375
2024-10-14 00:30:45,3.8125,3.75,3.8125,3.9375
2024-10-14 01:00:55,3.8125,3.75,3.8125,3.9375
2024-10-14 01:30:54,3.8125,3.75,3.8125,3.9375
2024-10-14 02:01:32,3.8125,3.8125,3.8125,3.9375
2024-10-14 02:30:45,3.875,3.875,3.875,4.0
2024-10-14 03:00:57,3.8125,3.8125,3.8125,3.9375
2024-10-14 03:30:54,3.8125,3.8125,3.8125,3.9375
2024-10-14 04:00:56,3.875,3.8125,3.8125,3.9375
2024-10-14 04:30:44,3.875,3.8125,3.875,3.9375
2024-10-14 05:01:21,3.875,3.8125,3.875,3.9375
2024-10-14 05:30:54,3.875,3.875,3.875,4.0
2024-10-14 06:00:56,3.875,3.875,3.875,4.0
2024-10-14 06:30:44,3.875,3.875,3.875,4.0
2024-10-14 07:00:56,3.9375,3.875,3.875,4.0
2024-10-14 07:30:54,3.9375,3.9375,3.9375,4.0625
2024-10-14 08:01:33,3.9375,3.9375,3.9375,4.0625
2024-10-14 08:30:44,4.0,3.9375,4.0,4.0625
2024-10-14 09:00:56,4.0,3.9375,4.0,4.0625
2024-10-14 09:30:53,4.0,4.0,4.0,4.125
2024-10-14 10:00:56,4.0,4.0,4.0,4.125
2024-10-14 10:30:44,4.0,4.0,4.0,4.125
2024-10-14 11:01:38,4.0,4.0,4.0,4.125
2024-10-14 11:30:54,4.0,4.0,4.0,4.125
2024-10-14 12:00:56,4.0,4.0,4.0,4.125
2024-10-14 12:30:44,4.0,4.0,4.0,4.125
2024-10-14 13:00:55,4.0,4.0,4.0,4.125
2024-10-14 13:30:54,4.0,4.0,4.0,4.125
2024-10-14 14:01:30,4.0,4.0,4.0,4.125
2024-10-14 14:30:44,4.0625,4.0,4.0625,4.125
2024-10-14 15:00:54,4.0625,4.0625,4.0625,4.1875
2024-10-14 15:30:52,4.0625,4.0625,4.0625,4.1875
2024-10-14 16:00:54,4.0625,4.0625,4.0625,4.1875
2024-10-14 16:30:44,4.0625,4.0625,4.0625,4.1875
2024-10-14 17:01:28,4.0625,4.0625,4.0625,4.1875
2024-10-14 17:30:53,4.125,4.0625,4.125,4.1875
2024-10-14 18:00:54,4.0625,4.0625,4.125,4.1875
2024-10-14 18:30:43,4.0625,4.0625,4.0625,4.1875
2024-10-14 19:00:55,4.0625,4.0625,4.0625,4.1875
2024-10-14 19:30:54,3.8125,3.8125,3.8125,3.9375
2024-10-14 20:01:27,3.625,3.625,3.625,3.75
2024-10-14 20:30:45,3.625,3.5625,3.625,3.75
2024-10-14 21:00:55,3.625,3.5625,3.625,3.6875
2024-10-14 21:30:54,3.6875,3.625,3.6875,3.75
2024-10-14 22:00:55,3.6875,3.625,3.6875,3.75
2024-10-14 22:30:45,3.75,3.6875,3.6875,3.8125
2024-10-14 23:01:35,3.9375,3.9375,3.9375,4.0625
2024-10-14 23:30:54,4.0,3.9375,4.0,4.0625
2024-10-15 00:00:55,4.0,3.9375,4.0,4.0625
2024-10-15 00:30:45,4.0,3.9375,4.0,4.0625
2024-10-15 01:00:56,4.0,4.0,4.0,4.125
2024-10-15 01:30:54,4.0625,4.0625,4.0625,4.1875
2024-10-15 02:01:32,4.0625,4.0625,4.0625,4.1875
2024-10-15 02:30:45,4.125,4.0625,4.0625,4.1875
2024-10-15 03:00:56,4.0,4.0,4.0,4.125
2024-10-15 03:30:55,3.9375,3.875,3.9375,4.0625
2024-10-15 04:00:56,3.875,3.875,3.875,4.0
2024-10-15 04:30:45,3.8125,3.8125,3.8125,3.9375
2024-10-15 05:02:26,3.75,3.75,3.75,3.875
2024-10-15 05:30:55,3.75,3.6875,3.75,3.8125
2024-10-15 06:00:56,3.75,3.6875,3.75,3.8125
2024-10-15 06:30:45,3.75,3.75,3.75,3.875
2024-10-15 07:00:56,3.75,3.75,3.75,3.875
2024-10-15 07:30:55,3.75,3.75,3.75,3.875
2024-10-15 08:02:11,3.875,3.875,3.875,4.0
2024-10-15 08:30:44,3.8125,3.8125,3.8125,3.9375
2024-10-15 09:00:57,3.8125,3.75,3.8125,3.875
2024-10-15 09:30:54,3.5625,3.4375,3.4375,3.5625
2024-10-15 10:00:56,3.3125,3.3125,3.3125,3.4375
2024-10-15 10:30:45,3.3125,3.25,3.3125,3.375
2024-10-15 11:01:30,3.375,3.3125,3.3125,3.4375
2024-10-15 11:30:53,3.3125,3.3125,3.3125,3.4375
2024-10-15 12:00:55,3.3125,3.25,3.25,3.375
2024-10-15 12:30:45,3.3125,3.25,3.25,3.375
2024-10-15 13:00:53,3.375,3.25,3.3125,3.375
2024-10-15 13:30:54,3.375,3.3125,3.3125,3.4375
2024-10-15 14:01:28,3.3125,3.25,3.3125,3.4375
2024-10-15 14:30:42,3.3125,3.3125,3.3125,3.4375
2024-10-15 15:00:55,3.3125,3.25,3.3125,3.375
2024-10-15 15:30:53,3.3125,3.25,3.3125,3.375
2024-10-15 16:00:54,3.3125,3.25,3.3125,3.4375
2024-10-15 16:30:44,3.3125,3.3125,3.3125,3.4375
2024-10-15 17:01:27,3.5,3.375,3.3125,3.5
2024-10-15 17:30:55,3.5625,3.375,3.3125,3.4375
2024-10-15 18:00:56,3.5625,3.3125,3.3125,3.4375
2024-10-15 18:30:44,3.5,3.3125,3.3125,3.4375
2024-10-15 19:00:55,3.4375,3.3125,3.3125,3.4375
2024-10-15 19:30:54,3.3125,3.25,3.3125,3.375
2024-10-15 20:01:58,3.3125,3.25,3.25,3.375
2024-10-15 20:30:43,3.3125,3.25,3.3125,3.4375
2024-10-15 21:00:55,3.5,3.375,3.375,3.5
2024-10-15 21:30:55,3.875,3.8125,3.875,3.9375
2024-10-15 22:00:55,4.125,4.0625,4.0625,4.1875
2024-10-15 22:30:44,4.1875,4.125,4.1875,4.25
2024-10-15 23:01:28,4.0625,4.0625,4.0625,4.1875
2024-10-15 23:30:54,4.0625,4.0,4.0625,4.1875
2024-10-16 00:00:55,4.0625,4.0,4.0625,4.125
2024-10-16 00:30:44,4.0625,4.0625,4.0625,4.1875
2024-10-16 01:00:56,4.0625,4.0,4.0625,4.1875
2024-10-16 01:30:54,4.0625,4.0,4.0625,4.125
2024-10-16 02:01:32,4.0,3.9375,3.9375,4.0625
2024-10-16 02:30:44,3.9375,3.9375,3.9375,4.0625
2024-10-16 03:00:56,3.9375,3.9375,3.9375,4.0625
2024-10-16 03:30:55,4.0,3.9375,4.0,4.0625
2024-10-16 04:00:56,4.0,4.0,4.0,4.125
2024-10-16 04:30:44,4.125,4.125,4.125,4.25
2024-10-16 05:01:28,4.1875,4.1875,4.1875,4.3125
2024-10-16 05:30:54,4.25,4.1875,4.25,4.3125
2024-10-16 06:00:56,4.25,4.25,4.25,4.375
2024-10-16 06:30:44,4.1875,4.1875,4.1875,4.3125
2024-10-16 07:00:56,4.1875,4.1875,4.1875,4.3125
2024-10-16 07:30:55,4.125,4.0625,4.0625,4.1875
2024-10-16 08:01:32,4.0625,4.0625,4.0625,4.1875
2024-10-16 08:30:45,3.875,3.8125,3.75,3.875
2024-10-16 09:00:56,3.75,3.625,3.5625,3.6875
2024-10-16 09:30:55,3.6875,3.5625,3.5,3.6875
2024-10-16 10:00:56,3.625,3.625,3.4375,3.6875
2024-10-16 10:30:44,3.625,3.6875,3.5,3.6875
2024-10-16 11:01:26,3.6875,3.5,3.5625,3.625
2024-10-16 11:30:54,3.6875,3.5625,3.5625,3.6875
2024-10-16 12:00:55,3.375,3.3125,3.3125,3.375
2024-10-16 12:30:44,3.5,3.4375,3.5,3.625
2024-10-16 13:00:54,3.375,3.375,3.375,3.5
2024-10-16 13:30:54,3.5,3.4375,3.4375,3.5625
2024-10-16 14:01:22,3.375,3.375,3.375,3.5
2024-10-16 14:30:42,3.4375,3.4375,3.4375,3.5625
2024-10-16 15:00:54,3.125,3.125,3.125,3.25
2024-10-16 15:30:54,3.125,3.0625,3.125,3.1875
2024-10-16 16:00:54,3.0,2.9375,2.9375,3.0625
2024-10-16 16:30:45,2.9375,2.875,2.9375,3.0
2024-10-16 17:02:29,2.9375,2.9375,2.9375,3.0625
2024-10-16 17:30:52,2.75,2.6875,2.6875,2.8125
2024-10-16 18:00:54,2.875,2.6875,2.625,2.75
2024-10-16 18:30:45,2.75,2.6875,2.75,2.8125
2024-10-16 19:00:55,2.75,2.75,2.75,2.875
2024-10-16 19:30:55,2.75,2.6875,2.6875,2.8125
2024-10-16 20:01:38,2.6875,2.625,2.625,2.75
2024-10-16 20:30:46,2.75,2.625,2.625,2.75
2024-10-16 21:00:55,2.8125,2.6875,2.625,2.75
2024-10-16 21:30:55,2.875,2.8125,2.8125,2.9375
2024-10-16 22:00:55,2.875,2.6875,2.6875,2.75
2024-10-16 22:30:44,2.9375,2.5625,2.5625,2.625
2024-10-16 23:01:20,2.875,2.5,2.4375,2.5625
2024-10-16 23:30:54,2.875,2.4375,2.4375,2.5625
2024-10-17 00:00:55,2.8125,2.5,2.5,2.625
2024-10-17 00:30:45,2.875,2.625,2.6875,2.75
2024-10-17 01:00:55,2.75,2.6875,2.6875,2.8125
2024-10-17 01:30:55,2.875,2.8125,2.8125,2.9375
2024-10-17 02:01:28,2.9375,2.9375,2.9375,3.0625
2024-10-17 02:30:44,3.0,2.9375,2.9375,3.0625
2024-10-17 03:00:55,3.0,2.9375,3.0,3.0625
2024-10-17 03:30:55,3.0,2.9375,2.9375,3.0625
2024-10-17 04:00:55,3.0,2.9375,2.9375,3.0625
2024-10-17 04:30:44,2.9375,2.875,2.875,3.0
2024-10-17 05:01:20,2.9375,2.875,2.875,3.0
2024-10-17 05:30:54,3.0,2.9375,2.9375,3.0625
2024-10-17 06:00:55,3.1875,3.0,2.9375,3.0625
2024-10-17 06:30:44,3.125,2.9375,2.875,3.0
2024-10-17 07:00:56,2.9375,2.875,2.875,3.0
2024-10-17 07:30:55,2.9375,2.875,2.875,3.0
2024-10-17 08:01:31,2.875,2.8125,2.8125,2.9375
2024-10-17 08:30:43,2.875,2.8125,2.8125,2.9375
2024-10-17 09:00:56,2.875,2.8125,2.8125,2.9375
2024-10-17 09:30:54,2.8125,2.8125,2.8125,2.9375
2024-10-17 10:00:56,2.75,2.75,2.75,2.875
2024-10-17 10:30:43,2.8125,2.75,2.8125,2.875
2024-10-17 11:01:28,2.8125,2.8125,2.8125,2.9375
2024-10-17 11:30:54,2.875,2.8125,2.875,2.9375
2024-10-17 12:00:56,2.8125,2.75,2.8125,2.9375
2024-10-17 12:30:44,2.8125,2.75,2.75,2.875
2024-10-17 13:00:57,2.8125,2.8125,2.8125,2.9375
2024-10-17 13:30:55,2.875,2.875,2.875,3.0
2024-10-17 14:01:24,2.875,2.875,2.875,3.0
2024-10-17 14:30:45,2.875,2.875,2.875,3.0
2024-10-17 15:00:56,3.0,3.0,3.0,3.125
2024-10-17 15:30:55,3.0,3.0,3.0,3.125
2024-10-17 16:00:56,3.0625,3.0625,3.0625,3.1875
2024-10-17 16:30:44,3.125,3.0625,3.125,3.1875
2024-10-17 17:02:45,3.0625,3.0625,3.0625,3.1875
2024-10-17 17:30:54,3.125,3.0625,3.125,3.1875
2024-10-17 18:00:56,3.125,3.0625,3.125,3.1875
2024-10-17 18:30:44,3.125,3.125,3.125,3.25
2024-10-17 19:00:55,3.0625,3.0625,3.0625,3.1875
2024-10-17 19:30:55,3.125,3.0625,3.0625,3.1875
2024-10-17 20:01:28,3.125,3.0625,3.125,3.1875
2024-10-17 20:30:43,3.125,3.0625,3.125,3.1875
2024-10-17 21:00:54,3.125,3.0625,3.125,3.1875
2024-10-17 21:30:54,3.0625,3.0625,3.0625,3.1875
2024-10-17 22:00:55,3.0625,3.0625,3.0625,3.1875
2024-10-17 22:30:43,3.0625,3.0625,3.0625,3.1875
2024-10-17 23:01:26,3.0625,3.0,3.0625,3.125
2024-10-17 23:30:53,3.0625,3.0,3.0625,3.125
2024-10-18 00:00:54,3.0625,3.0,3.0625,3.125
2024-10-18 00:30:46,3.0,3.0,3.0,3.125
2024-10-18 01:00:56,3.0,3.0,3.0,3.125
2024-10-18 01:30:56,3.0625,3.0,3.0625,3.125
2024-10-18 02:01:22,3.0625,3.0625,3.0625,3.1875
2024-10-18 02:30:45,3.0625,3.0625,3.0625,3.1875
2024-10-18 03:00:55,3.1875,3.125,3.125,3.25
2024-10-18 03:30:54,3.0625,3.0625,3.0625,3.1875
2024-10-18 04:00:55,3.125,3.0625,3.125,3.1875
2024-10-18 04:30:44,3.1875,3.1875,3.1875,3.3125
2024-10-18 05:01:25,3.25,3.1875,3.1875,3.3125
2024-10-18 05:30:54,3.25,3.1875,3.25,3.3125
2024-10-18 06:00:55,3.5,3.4375,3.5,3.5625
2024-10-18 06:30:44,3.25,3.1875,3.1875,3.3125
2024-10-18 07:00:55,3.0625,3.0,3.0,3.0625
2024-10-18 07:30:55,3.125,3.0625,3.0625,3.1875
2024-10-18 08:03:00,2.9375,2.875,2.875,3.0
2024-10-18 08:30:43,2.8125,2.75,2.75,2.875
2024-10-18 09:00:55,2.9375,2.875,2.875,3.0
2024-10-18 09:30:54,2.875,2.8125,2.8125,2.9375
2024-10-18 10:00:56,2.9375,2.875,2.9375,3.0
2024-10-18 10:30:44,2.9375,2.9375,2.9375,3.0625
2024-10-18 11:01:28,2.9375,2.9375,2.9375,3.0
2024-10-18 11:30:55,2.9375,2.875,2.875,3.0
2024-10-18 12:00:56,2.9375,2.875,2.9375,3.0
2024-10-18 12:30:44,2.875,2.875,2.875,3.0
2024-10-18 13:00:56,2.875,2.875,2.875,3.0
2024-10-18 13:30:54,2.875,2.8125,2.8125,2.9375
2024-10-18 14:01:32,2.8125,2.8125,2.8125,2.9375
2024-10-18 14:30:45,2.75,2.6875,2.75,2.875
2024-10-18 15:00:56,2.6875,2.6875,2.6875,2.8125
2024-10-18 15:30:55,2.6875,2.625,2.625,2.75
2024-10-18 16:00:56,2.6875,2.625,2.625,2.75
2024-10-18 16:30:45,2.75,2.6875,2.625,2.8125
2024-10-18 17:01:21,2.8125,2.75,2.75,2.875
2024-10-18 17:30:55,2.8125,2.75,2.75,2.875
2024-10-18 18:00:56,2.75,2.6875,2.6875,2.8125
2024-10-18 18:30:45,2.75,2.6875,2.6875,2.8125
2024-10-18 19:00:56,2.8125,2.8125,2.8125,2.9375
2024-10-18 19:30:55,2.8125,2.8125,2.8125,2.9375
2024-10-18 20:03:02,2.8125,2.75,2.75,2.875
2024-10-18 20:30:42,2.3125,2.125,2.0625,2.1875
2024-10-18 21:00:55,2.5625,2.3125,2.0625,2.25
2024-10-18 21:30:53,2.5,2.1875,2.0625,2.25
2024-10-18 22:00:55,2.125,2.0625,2.0,2.125
2024-10-18 22:30:44,2.125,2.0625,2.0,2.125
2024-10-18 23:01:28,2.25,2.1875,2.1875,2.3125
2024-10-18 23:30:53,2.375,2.3125,2.3125,2.4375
2024-10-19 00:00:53,2.5,2.4375,2.5,2.625
2024-10-19 00:30:44,2.625,2.5625,2.5625,2.6875
2024-10-19 01:00:54,2.8125,2.8125,2.875,2.9375
2024-10-19 01:30:54,2.625,2.5,2.5,2.625
2024-10-19 02:01:27,2.5,2.375,2.1875,2.375
2024-10-19 02:30:42,2.5,2.4375,2.375,2.5625
2024-10-19 03:00:54,2.5,2.375,2.3125,2.4375
2024-10-19 03:30:54,2.375,2.375,2.3125,2.4375
2024-10-19 04:00:54,2.0,1.9375,1.875,2.0625
2024-10-19 04:30:46,2.25,2.1875,2.0625,2.25
2024-10-19 05:02:12,2.375,2.375,2.3125,2.4375
2024-10-19 05:30:57,2.5625,2.5,2.375,2.5625
2024-10-19 06:00:55,2.625,2.5625,2.4375,2.625
2024-10-19 06:30:44,2.625,2.4375,2.3125,2.5
2024-10-19 07:00:55,2.4375,2.375,2.3125,2.4375
2024-10-19 07:30:54,2.25,2.125,2.0625,2.25
2024-10-19 08:01:27,2.1875,2.0625,2.0,2.125
2024-10-19 08:30:43,2.1875,2.0625,2.0625,2.1875
2024-10-19 09:00:55,2.3125,2.25,2.25,2.375
2024-10-19 09:30:54,2.625,2.4375,2.4375,2.5625
2024-10-19 10:00:55,2.5,2.5,2.5,2.5625
2024-10-19 10:30:44,2.5,2.4375,2.5,2.5625
2024-10-19 11:01:37,2.5,2.5,2.5,2.625
2024-10-19 11:30:55,2.5625,2.5,2.5625,2.625
2024-10-19 12:00:55,2.5625,2.5,2.5,2.625
2024-10-19 12:30:44,2.375,2.375,2.375,2.4375
2024-10-19 13:00:55,2.3125,2.3125,2.3125,2.375
2024-10-19 13:30:54,2.0625,2.0625,2.0625,2.1875
2024-10-19 14:01:28,2.1875,2.125,2.1875,2.25
2024-10-19 14:30:44,2.4375,2.4375,2.4375,2.5625
2024-10-19 15:00:56,2.5625,2.5,2.5625,2.6875
2024-10-19 15:30:55,2.6875,2.6875,2.6875,2.8125
2024-10-19 16:00:56,2.8125,2.75,2.8125,2.9375
2024-10-19 16:30:44,2.8125,2.8125,2.8125,2.9375
2024-10-19 17:01:30,2.75,2.75,2.75,2.875
2024-10-19 17:30:54,2.6875,2.6875,2.6875,2.8125
2024-10-19 18:00:56,2.6875,2.625,2.6875,2.75
2024-10-19 18:30:45,2.625,2.625,2.625,2.75
2024-10-19 19:00:56,2.625,2.625,2.625,2.75
2024-10-19 19:30:54,2.6875,2.6875,2.6875,2.8125
2024-10-19 20:01:32,2.8125,2.75,2.75,2.875
2024-10-19 20:30:44,2.9375,2.9375,2.9375,3.0625
2024-10-19 21:00:56,3.0,2.9375,3.0,3.0625
2024-10-19 21:30:54,3.0,3.0,3.0,3.125
2024-10-19 22:00:56,3.0625,3.0625,3.0625,3.1875
2024-10-19 22:30:45,3.125,3.0625,3.125,3.1875
2024-10-19 23:01:28,3.125,3.125,3.125,3.25
2024-10-19 23:30:54,3.1875,3.125,3.1875,3.25
2024-10-20 00:00:56,3.3125,3.3125,3.3125,3.4375
2024-10-20 00:30:44,3.3125,3.3125,3.3125,3.4375
2024-10-20 01:00:55,3.125,3.0625,3.125,3.1875
2024-10-20 01:30:55,3.0625,3.0,3.0,3.125
2024-10-20 02:01:28,3.0,2.9375,2.875,3.0
2024-10-20 02:30:43,2.8125,2.8125,2.875,2.9375
2024-10-20 03:00:54,2.8125,2.8125,2.8125,2.9375
2024-10-20 03:30:54,2.8125,2.8125,2.8125,2.9375
2024-10-20 04:00:53,2.8125,2.8125,2.8125,2.9375
2024-10-20 04:30:43,2.75,2.6875,2.6875,2.8125
2024-10-20 05:02:34,2.6875,2.625,2.625,2.75
2024-10-20 05:30:52,2.6875,2.625,2.625,2.75
2024-10-20 06:00:54,2.6875,2.625,2.625,2.75
2024-10-20 06:30:45,2.6875,2.625,2.625,2.75
2024-10-20 07:00:55,2.625,2.625,2.625,2.75
2024-10-20 07:30:54,2.625,2.625,2.625,2.6875
2024-10-20 08:01:31,2.625,2.5625,2.625,2.6875
2024-10-20 08:30:45,2.625,2.5625,2.625,2.6875
2024-10-20 09:00:55,2.5625,2.5625,2.625,2.6875
2024-10-20 09:30:54,2.625,2.5625,2.625,2.6875
2024-10-20 10:00:55,2.8125,2.6875,2.625,2.75
2024-10-20 10:30:44,2.6875,2.5625,2.5625,2.6875
2024-10-20 11:01:38,2.75,2.5625,2.5625,2.6875
2024-10-20 11:30:55,2.5625,2.5625,2.5625,2.6875
2024-10-20 12:00:55,2.625,2.5625,2.5625,2.6875
2024-10-20 12:30:44,2.625,2.5625,2.5625,2.6875
2024-10-20 13:00:56,2.625,2.625,2.625,2.75
2024-10-20 13:30:54,2.625,2.625,2.625,2.75
2024-10-20 14:02:01,2.625,2.625,2.625,2.75
2024-10-20 14:30:44,2.625,2.625,2.625,2.75
2024-10-20 15:00:56,2.625,2.625,2.625,2.75
2024-10-20 15:30:53,2.625,2.625,2.625,2.75
2024-10-20 16:00:56,2.625,2.5625,2.5,2.625
2024-10-20 16:30:45,2.625,2.625,2.625,2.75
2024-10-20 17:02:12,2.75,2.625,2.5625,2.75
2024-10-20 17:30:55,2.625,2.625,2.5,2.6875
2024-10-20 18:00:56,2.25,2.1875,2.125,2.3125
2024-10-20 18:30:45,2.5,2.4375,2.125,2.5
2024-10-20 19:00:57,2.5,2.375,2.25,2.4375
2024-10-20 19:30:54,2.125,1.8125,1.75,1.875
2024-10-20 20:01:33,2.375,2.3125,2.25,2.4375
2024-10-20 20:30:45,3.0625,2.6875,2.625,2.75
2024-10-20 21:00:56,2.5,2.4375,2.4375,2.5625
2024-10-20 21:30:54,2.6875,2.5625,2.5,2.6875
2024-10-20 22:00:57,3.1875,2.875,2.875,3.0
2024-10-20 22:30:45,2.875,2.75,2.5,2.75
2024-10-20 23:01:26,2.6875,2.625,2.5625,2.6875
2024-10-20 23:30:54,2.5,2.4375,2.5,2.5625
2024-10-21 00:00:55,2.6875,2.5625,2.5,2.625
2024-10-21 00:30:43,3.0,2.75,2.5,2.75
2024-10-21 01:00:54,2.9375,2.8125,2.5,2.875
2024-10-21 01:30:54,3.125,2.875,2.875,3.0
2024-10-21 02:01:27,3.4375,3.375,3.375,3.5
2024-10-21 02:30:42,3.4375,3.375,3.375,3.5
2024-10-21 03:00:54,3.375,3.25,2.9375,3.25
2024-10-21 03:30:53,3.375,3.375,3.3125,3.5
2024-10-21 04:00:54,3.375,3.3125,3.375,3.4375
2024-10-21 04:30:44,3.3125,3.3125,3.3125,3.4375
2024-10-21 05:02:16,3.3125,3.25,3.3125,3.4375
2024-10-21 05:30:55,3.3125,3.25,3.3125,3.4375
2024-10-21 06:00:55,3.4375,3.3125,3.3125,3.4375
2024-10-21 06:30:44,3.4375,3.3125,3.3125,3.4375
2024-10-21 07:00:55,3.4375,3.375,3.375,3.5
2024-10-21 07:30:55,3.375,3.3125,3.3125,3.4375
2024-10-21 08:01:37,3.25,3.25,3.25,3.375
2024-10-21 08:30:44,3.25,3.1875,3.25,3.3125
2024-10-21 09:00:55,3.1875,3.1875,3.1875,3.3125
2024-10-21 09:30:54,3.1875,3.125,3.1875,3.25
2024-10-21 10:00:56,3.125,3.125,3.125,3.25
